family,seed,audit_id,dataset_index,target,resolved,certification_pass,quadrature_order,numerical_tolerance,nested_quadrature_error,endpoint_change,R,D,H,chi,R_over_s,D_over_s,H_over_s,max_abs_transfer_entry,pot_conservation_error,bshap_reconstruction_error,ig_reconstruction_error,bshap_completeness_error,ig_completeness_error,margin_gap_error,interior_mobius_reconstruction_error
quadratic,20260843,71,19348,2.446,True,True,32,2.9658262552478835e-08,3.9968028886505635e-15,0.42719163956362993,1.3346035482936753e-13,4.162148882822089e-16,1.330441399410853e-13,,4.499938409851757e-14,1.4033690865934481e-16,4.4859047189858226e-14,2.3536728122053318e-15,4.9296504378570916e-15,2.7755575615628914e-17,4.163336342344337e-17,5.551115123125783e-17,1.1102230246251565e-16,3.6373020997243233e-16,0.0
quadratic,20260843,72,11032,2.48,True,True,32,2.9658262552478835e-08,2.220446049250313e-15,0.508855617054105,6.89624712122456e-14,2.052322432370232e-16,6.875723896900857e-14,,2.3252363853148815e-14,6.919901085705033e-17,2.3183164842291764e-14,1.4802973661668755e-15,2.528088415693075e-15,2.220446049250313e-16,3.469446951953614e-18,1.1102230246251565e-16,2.220446049250313e-16,1.0837891430864654e-16,0.0
quadratic,20260843,73,19241,2.542,True,True,32,2.9658262552478835e-08,3.1086244689504383e-15,0.7399899693533707,1.1039124207173372e-13,4.960266242061087e-16,1.0989521544752761e-13,,3.722107519832015e-14,1.6724736431489e-16,3.705382783400526e-14,2.3473286806360452e-15,4.3546980257880286e-15,1.1102230246251565e-15,1.1102230246251565e-16,0.0,2.220446049250313e-16,6.825228213290843e-16,0.0
quadratic,20260843,74,16647,2.589,True,True,32,2.9658262552478835e-08,1.887379141862766e-15,1.3397512783755159,5.357563970837769e-14,1.4675347577364721e-16,5.342888623260404e-14,,1.8064321742913373e-14,4.9481481092823344e-17,1.801484026182055e-14,1.609823385706477e-15,3.103637138957005e-15,4.163336342344337e-17,1.734723475976807e-18,0.0,2.220446049250313e-16,6.132660516977068e-17,0.0
quadratic,20260843,75,20365,2.593,True,True,32,2.9658262552478835e-08,1.5543122344752192e-15,1.765588540637293,8.470886545944963e-14,3.4102082103960007e-16,8.436784463841003e-14,,2.8561641232206863e-14,1.149834115994423e-16,2.844665782060742e-14,1.5543122344752192e-15,3.309852392163748e-15,1.1102230246251565e-16,1.3877787807814457e-17,2.220446049250313e-16,6.661338147750939e-16,9.198990775465609e-17,0.0
quadratic,20260843,76,18638,2.624,True,True,32,2.9658262552478835e-08,3.552713678800501e-15,0.5072477176309811,8.963897539251313e-14,1.4479158612819735e-16,8.949418380638493e-14,,3.0223946946960015e-14,4.881998258394124e-17,3.0175126964376074e-14,2.125284075711014e-15,3.3237301799715624e-15,4.440892098500626e-16,0.0,2.220446049250313e-16,2.220446049250313e-16,2.40019644371343e-16,0.0
quadratic,20260843,77,8396,2.625,True,True,32,2.9658262552478835e-08,2.9976021664879227e-15,0.1749353077994633,8.264508042868247e-14,3.1556581917663583e-16,8.232951460950584e-14,,2.7865786231558936e-14,1.0640064252525166e-16,2.7759385589033688e-14,1.6018932212448688e-15,2.1484550249972756e-15,2.7755575615628914e-16,1.3877787807814457e-17,4.440892098500626e-16,3.3306690738754696e-16,4.64707637450244e-16,0.0
quadratic,20260843,78,19315,2.698,True,True,32,2.9658262552478835e-08,7.105427357601002e-15,0.6961793796165392,1.4790073927477869e-13,3.6781816844945106e-16,1.4753292110632924e-13,,4.9868308709276416e-14,1.240187849165523e-16,4.9744289924359866e-14,4.0602442043434294e-15,8.381099633747446e-15,1.3322676295501878e-15,6.938893903907228e-18,3.3306690738754696e-16,3.3306690738754696e-16,3.5421401261850264e-16,0.0
quadratic,20260843,79,17995,2.83,True,True,32,2.9658262552478835e-08,2.55351295663786e-15,2.2976767296944693,1.0064556042082852e-13,9.210824067748143e-16,9.972447801405371e-14,,3.393508309623369e-14,3.105651941495239e-16,3.362451790208417e-14,1.96139401017111e-15,3.653327640407156e-15,6.661338147750939e-16,6.938893903907228e-18,1.7763568394002505e-15,4.440892098500626e-16,1.5157187674287265e-15,2.220446049250313e-16
quadratic,20260843,80,14381,2.868,True,True,32,2.9658262552478835e-08,2.6645352591003757e-15,0.4315897869253871,1.3735609871723397e-13,6.50463479375436e-16,1.3670563523785854e-13,,4.631292830258991e-14,2.1931948246276158e-16,4.609360882012716e-14,2.4424906541753444e-15,5.6430554673525535e-15,4.440892098500626e-16,2.7755575615628914e-17,7.216449660063518e-16,1.1102230246251565e-16,5.857748148974639e-16,0.0
quadratic,20260843,81,15735,2.875,True,True,32,2.9658262552478835e-08,2.220446049250313e-15,0.2042129260592913,4.645608571275595e-14,2.533770151363648e-16,4.6202708697619587e-14,,1.5663792048018388e-14,8.543218426501777e-17,1.557835986375337e-14,2.093563417864581e-15,2.4130003550837387e-15,8.881784197001252e-16,6.505213034913027e-19,8.881784197001252e-16,5.551115123125783e-17,7.597097554220709e-16,0.0
quadratic,20260843,82,19114,2.911,True,True,32,2.9658262552478835e-08,5.329070518200751e-15,1.3197719542976303,1.5729557620038807e-13,4.659653119703268e-16,1.5682961088841776e-13,,5.3036005033019484e-14,1.5711146637326581e-16,5.287889356664622e-14,4.144832625267251e-15,4.624230685867925e-15,6.661338147750939e-16,6.938893903907228e-18,2.220446049250313e-16,2.220446049250313e-16,3.634658711570458e-16,0.0
quadratic,20260843,83,282,2.93,True,True,32,2.9658262552478835e-08,2.9976021664879227e-15,1.6868014725585623,1.1740257513679195e-13,4.971139240990874e-16,1.1690546121269286e-13,,3.9585115590993866e-14,1.676139737516548e-16,3.941750161724221e-14,1.7393494052460787e-15,4.8025819432417904e-15,8.881784197001252e-16,1.3877787807814457e-17,2.220446049250313e-16,0.0,6.67984186482802e-16,0.0
quadratic,20260843,84,4634,3.0,True,True,32,2.9658262552478835e-08,1.7763568394002505e-15,0.24821880667537433,7.879127657856827e-14,1.6654997486973544e-16,7.862472660369853e-14,,2.6566383124820942e-14,5.61563492045542e-17,2.651022677561639e-14,1.697055194784168e-15,2.473715676742927e-15,4.440892098500626e-16,1.1102230246251565e-16,5.551115123125783e-17,3.3306690738754696e-16,2.1596481217113142e-16,0.0
quadratic,20260843,85,9293,3.109,True,True,32,2.9658262552478835e-08,3.774758283725532e-15,1.2001559758606397,1.1384949837933536e-13,3.974612884187031e-16,1.1345203709091665e-13,,3.8387109891513126e-14,1.3401367922865167e-16,3.825309621228447e-14,2.2838873649431793e-15,3.4421250572069795e-15,4.440892098500626e-16,6.938893903907228e-18,6.661338147750939e-16,6.661338147750939e-16,4.472612756347063e-16,0.0
quadratic,20260843,86,1661,3.204,True,True,32,2.9658262552478835e-08,2.220446049250313e-15,1.5083464779295264,1.1562197874421804e-13,4.585534994045163e-16,1.1516342524481352e-13,,3.8984744483811434e-14,1.5461239463813109e-16,3.8830132089173296e-14,2.0261570199409107e-15,7.103692634125025e-15,6.661338147750939e-16,5.551115123125783e-17,1.1102230246251565e-15,4.440892098500626e-16,6.230465878670229e-16,0.0
quadratic,20260843,87,17862,3.205,True,True,32,2.9658262552478835e-08,1.887379141862766e-15,1.0495902328138496,1.1148682320416284e-13,2.7268923726207555e-16,1.1121413396690076e-13,,3.759047685510653e-14,9.19437666921875e-17,3.749853308841434e-14,2.0301221021717147e-15,4.839878497975292e-15,6.661338147750939e-16,6.938893903907228e-18,2.220446049250313e-16,2.220446049250313e-16,8.538143736998223e-16,0.0
quadratic,20260843,88,18118,3.401,True,True,32,2.9658262552478835e-08,4.884981308350689e-15,1.8657819375534481,1.1463513463549373e-13,3.6344883369433455e-16,1.142716858017994e-13,,3.8652006142521837e-14,1.2254555810584984e-16,3.8529460584415987e-14,2.1371793224034263e-15,3.447546068069407e-15,8.881784197001252e-16,1.3877787807814457e-17,2.220446049250313e-16,4.440892098500626e-16,7.525726074066246e-16,0.0
quadratic,20260843,89,11610,3.591,True,True,32,2.9658262552478835e-08,2.220446049250313e-15,1.5733038708076343,9.256886603560885e-14,3.2863561822257416e-16,9.224023041738627e-14,,3.1211830386831594e-14,1.1080744114429144e-16,3.11010229456873e-14,1.8715188129395497e-15,3.2043595207809084e-15,6.661338147750939e-16,8.673617379884035e-19,1.1102230246251565e-15,2.220446049250313e-16,7.689616139606143e-16,0.0
quadratic,20260843,90,1571,3.866,True,True,32,2.9658262552478835e-08,2.886579864025407e-15,1.4111159783311116,1.1834383093198946e-13,5.473434618900949e-16,1.1779648747009937e-13,,3.9902482730600246e-14,1.845500763645873e-16,3.971793265423566e-14,2.3037127760972e-15,6.260617024800297e-15,1.1102230246251565e-15,4.336808689942018e-19,1.5543122344752192e-15,2.220446049250313e-16,8.366323506996722e-16,0.0
quadratic,20260843,91,18148,4.473,True,True,32,2.9658262552478835e-08,7.105427357601002e-15,2.2559589877654043,1.50516152947451e-13,7.143963000531616e-16,1.4980175664739784e-13,,5.075015863829518e-14,2.4087597808168046e-16,5.0509282660213495e-14,5.689893001203927e-15,7.669212487293464e-15,4.440892098500626e-16,1.214306433183765e-17,4.440892098500626e-16,0.0,4.517550354962839e-16,0.0
quadratic,20260843,92,9313,4.878,True,True,32,2.9658262552478835e-08,2.220446049250313e-15,1.656543171978713,1.401330254712547e-13,4.708349285850321e-16,1.396621905426697e-13,,4.724923627043095e-14,1.5875337530373294e-16,4.709048289512722e-14,3.2989484160290367e-15,5.773159728050814e-15,4.440892098500626e-16,2.168404344971009e-19,1.5543122344752192e-15,2.220446049250313e-16,1.2801928829189588e-15,2.220446049250313e-16
quadratic,20260843,93,6702,4.932,True,True,32,2.9658262552478835e-08,2.3314683517128287e-15,0.8174716981462502,7.856182842166541e-14,2.403418073025959e-16,7.832148661436281e-14,,2.6489019133421628e-14,8.103704890916077e-17,2.640798208451247e-14,1.8397981550931167e-15,2.9993368899638995e-15,2.220446049250313e-16,2.7755575615628914e-17,1.1102230246251565e-16,1.1102230246251565e-16,1.3454845703195312e-16,0.0
quadratic,20260843,94,9850,5.0,True,True,32,2.9658262552478835e-08,3.9968028886505635e-15,-0.2810798476662233,1.0972762050827828e-13,3.138279979801668e-16,1.0941379251029811e-13,,3.699731914980544e-14,1.0581469410922626e-16,3.689150445569621e-14,2.5693732855610765e-15,4.628242233906121e-15,1.1102230246251565e-15,0.0,6.661338147750939e-16,2.220446049250313e-16,8.831559822077735e-16,0.0
quadratic,20260843,95,10805,5.00001,True,True,32,2.9658262552478835e-08,1.9984014443252818e-15,0.460725293945744,6.87217189569777e-14,3.81114617378114e-16,6.834060433959959e-14,,2.3171188411788455e-14,1.2850200402122357e-16,2.304268640776723e-14,9.674800643162078e-16,2.2567668220285775e-15,4.440892098500626e-16,5.551115123125783e-17,3.885780586188048e-16,6.661338147750939e-16,2.484784864637255e-16,0.0
quadratic,20260843,96,14807,5.00001,True,True,32,2.9658262552478835e-08,3.774758283725532e-15,1.7026034891500588,1.4063223964984792e-13,6.969045050037312e-16,1.399353351448442e-13,,4.741755839574422e-14,2.3497819663933215e-16,4.718258019910489e-14,3.241851231905457e-15,5.172945405362839e-15,8.881784197001252e-16,2.220446049250313e-16,6.661338147750939e-16,4.440892098500626e-16,5.918546076513618e-16,0.0
quadratic,20260843,97,15672,5.00001,True,True,32,2.9658262552478835e-08,4.218847493575595e-15,3.04464315932709,1.5737149926452e-13,4.834261298148314e-16,1.5688807313470517e-13,,5.306160432899901e-14,1.6299880310231683e-16,5.2898605525896684e-14,3.885780586188048e-15,8.614636781700824e-15,6.661338147750939e-16,1.3877787807814457e-17,4.440892098500626e-16,8.881784197001252e-16,1.1776294225488276e-15,0.0
quadratic,20260843,98,15698,5.00001,True,True,32,2.9658262552478835e-08,6.8833827526759706e-15,4.520298564139767,1.9828269317462023e-13,6.023496846810222e-16,1.976803434899392e-13,,6.685580209689248e-14,2.0309675376809213e-16,6.665270534312439e-14,4.409171440654193e-15,1.1155139312268858e-14,8.881784197001252e-16,1.1102230246251565e-16,0.0,0.0,6.632260878058385e-16,0.0
quadratic,20260843,99,17110,5.00001,True,True,32,2.9658262552478835e-08,7.549516567451064e-15,4.317153388222549,2.323393275886567e-13,1.4291705220064502e-15,2.3091015706665023e-13,,7.833881946979992e-14,4.818793816655994e-16,7.785694008813432e-14,5.9674487573602164e-15,1.135549987374418e-14,2.220446049250313e-15,4.440892098500626e-16,1.7763568394002505e-15,1.7763568394002505e-15,1.3864570867045113e-15,0.0
quadratic,20260844,0,18834,0.557,True,True,32,2.9751237848984338e-08,5.773159728050814e-15,-0.6164255897737498,1.514876073871595e-13,6.268619469406749e-16,1.5086074544021883e-13,,5.091808554524768e-14,2.1070113120085692e-16,5.070738441404682e-14,3.901640915111265e-15,4.1774309705866486e-15,2.220446049250313e-16,2.220446049250313e-16,5.551115123125783e-16,3.3306690738754696e-16,3.2064298306436063e-16,2.220446049250313e-16
quadratic,20260844,1,12797,0.598,True,True,32,2.9751237848984338e-08,1.9984014443252818e-15,-0.8206346361932788,1.0170237887322922e-13,3.1114988954243953e-16,1.0139122898368678e-13,,3.4184251219887036e-14,1.0458384660222187e-16,3.4079667373284817e-14,1.9032394707859826e-15,4.229255834431456e-15,6.661338147750939e-16,1.734723475976807e-17,4.440892098500626e-16,4.440892098500626e-16,3.423187659260897e-16,0.0
quadratic,20260844,2,19817,0.656,True,True,32,2.9751237848984338e-08,1.6653345369377348e-15,-0.808814987154221,5.87752069236558e-14,1.3357370765021464e-16,5.864163321600558e-14,,1.975555007895656e-14,4.4896857175566105e-17,1.9710653221780997e-14,1.030921380009074e-15,2.7582103268031233e-15,2.220446049250313e-16,1.3877787807814457e-17,2.220446049250313e-16,3.3306690738754696e-16,2.1570047335574423e-16,0.0
quadratic,20260844,3,2319,0.682,True,True,32,2.9751237848984338e-08,8.881784197001252e-16,-0.8100316231737585,5.973752973510236e-14,2.5259748668151644e-16,5.948493224842084e-14,,2.0079006473050568e-14,8.490318552918286e-17,1.9994103287521386e-14,9.251858538542972e-16,1.7004626873262652e-15,5.551115123125783e-16,8.673617379884035e-19,5.551115123125783e-16,2.220446049250313e-16,4.937849071428077e-16,0.0
quadratic,20260844,4,2961,0.699,True,True,32,2.9751237848984338e-08,9.992007221626409e-16,-0.47090995496098786,5.475529090983483e-14,1.419912468026922e-16,5.461329966303214e-14,,1.8404374025635405e-14,4.7726164377909937e-17,1.8356647861257496e-14,7.031412489292659e-16,1.9975340825872934e-15,2.220446049250313e-16,5.551115123125783e-17,1.1102230246251565e-16,1.1102230246251565e-16,9.463329590852491e-17,0.0
quadratic,20260844,5,9528,0.7,True,True,32,2.9751237848984338e-08,3.9968028886505635e-15,-0.40835013726588887,1.2559290888200382e-13,4.810109404039331e-16,1.251118979415999e-13,,4.221434735573242e-14,1.6167762257339289e-16,4.205266973315903e-14,4.345730124961327e-15,4.513750484491652e-15,8.881784197001252e-16,4.163336342344337e-17,1.1657341758564144e-15,2.220446049250313e-16,1.629384458045111e-15,4.440892098500626e-16
quadratic,20260844,6,2903,0.725,True,True,32,2.9751237848984338e-08,1.2212453270876722e-15,-0.3953935927109782,6.361876138328256e-14,1.8628451955596675e-16,6.343247686372659e-14,,2.1383567872438763e-14,6.261403996080325e-17,2.1320953832477958e-14,9.833403932394244e-16,3.3792413312028202e-15,3.3306690738754696e-16,5.551115123125783e-17,4.996003610813204e-16,2.220446049250313e-16,2.1992989440193568e-16,0.0
quadratic,20260844,7,2561,0.741,True,True,32,2.9751237848984338e-08,7.549516567451064e-15,-0.889546173798841,1.9586957097586377e-13,8.947930855257844e-16,1.94974777890338e-13,,6.583577193328461e-14,3.007582709894981e-16,6.553501366229511e-14,7.2957513046796e-15,7.645360039498783e-15,1.7763568394002505e-15,4.440892098500626e-16,2.3314683517128287e-15,7.771561172376096e-16,2.0668651975105006e-15,2.220446049250313e-16
quadratic,20260844,8,9579,0.797,True,True,32,2.9751237848984338e-08,3.1086244689504383e-15,-0.9214367734053075,7.409715822066192e-14,1.36074600661414e-16,7.39610836200005e-14,,2.4905571525048824e-14,4.5737458505801093e-17,2.4859834066543023e-14,1.4710455076283324e-15,2.4260107811535647e-15,3.3306690738754696e-16,1.3877787807814457e-17,5.551115123125783e-16,2.220446049250313e-16,2.2019423321732311e-16,0.0
quadratic,20260844,9,12279,0.819,True,True,32,2.9751237848984338e-08,2.4424906541753444e-15,-1.169446474116425,9.719170692595087e-14,1.3155810804892744e-16,9.706014881790193e-14,,3.266812205236322e-14,4.4219372893561346e-17,3.262390267946966e-14,1.6283271027835629e-15,3.0912772341906702e-15,4.440892098500626e-16,6.938893903907228e-18,2.220446049250313e-16,0.0,1.731419240784469e-16,0.0
quadratic,20260844,10,5210,0.904,True,True,32,2.9751237848984338e-08,1.5543122344752192e-15,-0.647180041515889,7.552591364812233e-14,1.8789533421223074e-16,7.53380183139101e-14,,2.538580546849437e-14,6.315546773750296e-17,2.5322650000756867e-14,1.2053849981644557e-15,3.41740524767431e-15,6.661338147750939e-16,2.7755575615628914e-17,2.220446049250313e-16,0.0,5.284132919584971e-16,0.0
quadratic,20260844,11,7482,0.932,True,True,32,2.9751237848984338e-08,2.1094237467877974e-15,-0.40875076130785026,1.0887515958029044e-13,3.2276621231881133e-16,1.0855239336797164e-13,,3.6595169630566235e-14,1.0848833045440161e-16,3.6486681300111834e-14,1.5913196686293911e-15,4.520689378395559e-15,8.881784197001252e-16,2.220446049250313e-16,4.996003610813204e-16,5.551115123125783e-17,5.963483675129417e-16,0.0
quadratic,20260844,12,13055,0.961,True,True,32,2.9751237848984338e-08,2.886579864025407e-15,-0.7077396013617177,9.415830809840453e-14,2.528061310638763e-16,9.390550196734066e-14,,3.164853461773489e-14,8.497331517670171e-17,3.156356130255819e-14,3.045183153257572e-15,6.44363035151585e-15,1.1102230246251565e-16,6.938893903907228e-18,2.220446049250313e-16,2.220446049250313e-16,1.0837891430864649e-16,0.0
quadratic,20260844,13,12827,0.962,True,True,32,2.9751237848984338e-08,2.55351295663786e-15,-0.23233675959232403,8.048201668291276e-14,3.431542469573397e-16,8.013886243595542e-14,,2.7051653141773493e-14,1.1534116620598174e-16,2.6936311975567512e-14,1.887379141862766e-15,3.863771282086592e-15,6.661338147750939e-16,3.2526065174565133e-19,1.3600232051658168e-15,3.0531133177191805e-16,7.552159955604933e-16,0.0
quadratic,20260844,14,2997,1.002,True,True,32,2.9751237848984338e-08,1.4432899320127035e-15,-0.5050060026263956,5.588877471764054e-14,1.9013834199240363e-16,5.5698636375648133e-14,,1.8785361133990092e-14,6.390938856310299e-17,1.872145174542699e-14,1.0785023667787234e-15,2.0088097851811426e-15,1.1102230246251565e-16,3.469446951953614e-18,1.1102230246251565e-16,2.220446049250313e-16,1.2238887152415397e-16,0.0
quadratic,20260844,15,5030,1.01,True,True,32,2.9751237848984338e-08,2.7755575615628914e-15,-0.23133854254352504,9.825917671279255e-14,2.994081090861087e-16,9.795976860370644e-14,,3.302692049707336e-14,1.0063719385589533e-16,3.292628330321746e-14,2.1094237467877974e-15,3.253907560063496e-15,4.440892098500626e-16,1.1102230246251565e-16,3.3306690738754696e-16,4.440892098500626e-16,3.8699202572648285e-16,0.0
quadratic,20260844,16,9116,1.026,True,True,32,2.9751237848984338e-08,1.6653345369377348e-15,-0.6715012474406601,6.951196604101795e-14,3.0067507676767033e-16,6.921129096425028e-14,,2.3364394582120214e-14,1.0106304762641495e-16,2.3263331534493798e-14,1.1736643403180226e-15,3.3020461365218523e-15,2.220446049250313e-16,1.3877787807814457e-17,4.440892098500626e-16,4.440892098500626e-16,2.2045857203270946e-16,0.0
